Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
06.02.2016;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;;0.0;
07.02.2016;1.6;8.1;47.6;0.4;5.1;0.3;2.3;2.0;61.4;3.6;1.5;;1.9;
08.02.2016;0.8;4.0;0.6;2.8;4.6;1.7;4.6;0.3;0.6;1.4;0.7;;0.2;
09.02.2016;7.3;7.0;18.6;9.8;9.7;7.3;7.3;22.8;30.9;11.0;6.0;;2.5;
10.02.2016;0.3;1.4;2.0;3.1;0.1;1.9;1.2;1.2;0.2;0.2;2.0;;0.0;
11.02.2016;0.2;1.7;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.2;0.0;;0.3;
12.02.2016;6.3;23.2;1.0;1.4;5.1;0.9;4.8;22.1;0.4;14.6;2.0;;1.6;
13.02.2016;2.8;7.8;0.0;5.6;6.7;5.2;13.6;11.8;0.0;4.9;9.1;;1.9;
14.02.2016;8.7;7.4;2.1;5.0;16.0;5.3;5.1;0.2;0.5;11.7;4.3;;4.6;
15.02.2016;0.3;0.0;0.0;0.6;0.2;0.6;0.0;0.0;0.0;0.0;1.1;;6.7;
16.02.2016;0.0;0.0;1.7;0.4;0.0;0.1;0.2;0.0;0.3;0.0;0.9;;0.9;
17.02.2016;0.0;0.0;9.3;0.0;0.1;0.0;0.0;0.0;6.5;0.0;0.7;;0.0;
18.02.2016;0.3;0.2;0.0;0.0;0.8;0.0;0.1;0.0;0.0;0.3;0.0;;0.0;
19.02.2016;3.3;1.1;0.0;0.4;1.9;0.6;1.4;0.3;0.0;0.7;0.7;;5.5;
20.02.2016;0.8;0.0;0.0;12.6;0.2;6.4;2.1;3.2;0.0;0.2;11.3;;3.5;
21.02.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;;0.0;
22.02.2016;1.3;2.0;5.5;0.2;0.0;0.2;0.0;0.6;1.4;1.0;0.4;;2.2;
23.02.2016;7.3;6.4;6.3;4.4;15.2;3.5;5.2;1.1;5.0;6.2;8.4;;9.3;
24.02.2016;;1.8;0.0;4.5;3.7;4.1;4.2;0.8;0.0;6.6;5.0;;1.7;
25.02.2016;7.6;3.9;0.0;8.5;9.8;9.4;4.8;2.4;0.0;3.5;13.3;;10.9;
26.02.2016;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;;0.1;
27.02.2016;0.0;0.0;9.2;0.0;0.0;0.0;0.0;0.0;6.1;0.0;0.0;;0.0;
28.02.2016;0.0;0.0;32.1;0.0;0.0;0.0;0.0;0.9;19.7;0.0;0.0;;0.0;
29.02.2016;1.3;0.0;7.7;4.6;1.8;3.9;0.4;0.0;5.4;0.2;7.7;;9.8;
01.03.2016;0.5;0.0;0.0;2.6;0.8;2.3;1.8;0.2;0.0;0.0;3.9;;2.4;
02.03.2016;5.2;6.1;16.4;8.1;10.5;6.1;4.7;10.9;4.7;3.8;8.3;;2.0;
03.03.2016;1.9;2.2;0.0;3.4;1.1;3.0;4.1;2.2;0.0;3.3;4.0;;0.4;
04.03.2016;6.7;8.6;0.0;0.0;6.2;0.0;3.1;0.0;0.0;7.7;0.0;;0.1;
05.03.2016;5.7;22.3;74.8;10.5;5.5;8.9;5.4;2.4;73.7;14.4;11.9;;9.6;
06.03.2016;0.1;0.0;0.0;0.1;0.5;0.4;1.2;0.0;0.0;0.1;1.2;;0.0;
07.03.2016;2.1;4.7;0.0;0.0;5.9;0.0;0.7;0.0;0.0;1.5;0.0;;0.4;
08.03.2016;1.7;0.3;0.0;8.3;0.7;3.4;0.0;0.0;0.0;0.1;2.9;;8.1;
09.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
10.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
11.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
12.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
13.03.2016;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
14.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
15.03.2016;0.2;0.1;0.8;0.6;2.1;0.7;0.9;0.0;0.0;0.3;3.3;;5.0;
16.03.2016;0.1;0.0;5.8;0.0;0.0;0.0;0.0;0.7;10.9;0.3;0.0;;0.0;
17.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
18.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
19.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
20.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
21.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
22.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
23.03.2016;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.0;2.6;;0.0;
24.03.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;;0.0;
25.03.2016;1.0;0.3;0.0;3.7;1.3;2.5;1.8;0.3;0.0;0.2;4.5;;0.8;
26.03.2016;0.2;0.0;0.0;1.5;0.0;1.3;0.9;0.0;0.0;0.0;0.6;;0.8;
27.03.2016;0.0;0.1;2.5;0.0;0.3;0.0;0.0;0.0;2.8;0.0;0.1;;0.3;
28.03.2016;0.0;0.1;1.2;0.2;0.1;0.1;0.5;0.0;1.5;0.0;0.0;;0.0;
29.03.2016;0.4;5.2;0.0;0.4;0.9;0.4;1.5;1.3;1.0;0.4;2.0;;2.9;
30.03.2016;0.0;0.0;4.4;0.0;1.9;0.0;0.0;0.1;6.2;0.0;0.0;;0.0;
31.03.2016;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.0;;0.0;
01.04.2016;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;3.0;0.0;0.0;;0.0;
02.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
03.04.2016;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;;0.0;
04.04.2016;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.1;0.0;0.0;;0.0;
05.04.2016;4.3;8.6;0.8;2.1;14.3;2.2;5.4;0.8;8.6;8.4;1.4;;6.4;
06.04.2016;4.5;3.5;0.0;7.8;0.6;6.8;3.2;7.9;0.9;3.5;6.7;;9.3;
07.04.2016;0.0;0.0;0.0;0.1;0.0;0.0;0.6;0.0;11.1;0.0;0.4;;0.2;
08.04.2016;0.7;2.2;6.2;5.1;0.2;1.3;0.4;6.9;7.7;2.7;4.6;;5.8;
09.04.2016;0.1;0.0;0.6;0.1;0.0;0.0;0.5;2.9;0.6;0.2;0.1;;0.7;
10.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
11.04.2016;0.1;0.0;0.0;0.0;0.7;0.0;2.4;0.0;0.0;0.0;0.0;;0.0;
12.04.2016;2.6;2.4;0.0;4.2;8.0;2.8;6.8;0.0;0.3;2.5;6.3;;0.2;
13.04.2016;18.0;15.8;12.5;5.9;18.0;7.6;20.2;2.0;2.6;20.0;5.7;;6.9;
14.04.2016;9.3;0.6;0.0;3.4;0.0;6.6;0.7;0.1;0.0;1.6;0.1;;4.9;
15.04.2016;4.1;6.4;0.0;2.5;10.6;2.8;3.2;0.5;0.2;1.9;4.6;;0.3;
16.04.2016;7.2;6.1;0.5;4.4;23.1;2.7;4.4;0.4;6.0;6.7;6.1;;4.8;
17.04.2016;21.8;23.2;15.6;18.7;20.8;20.0;25.7;6.8;55.5;22.7;20.7;;26.4;
18.04.2016;6.8;12.4;6.7;14.0;9.4;14.0;5.0;0.1;13.7;11.1;14.2;;20.1;
19.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.1;
20.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
21.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
22.04.2016;3.4;1.7;0.0;0.0;0.0;0.1;0.0;1.4;0.2;5.0;0.0;;6.1;
23.04.2016;8.5;11.0;0.2;20.0;7.1;18.0;4.0;4.0;3.4;13.4;17.6;;30.3;
24.04.2016;1.6;0.2;0.0;3.7;2.6;2.2;0.3;0.0;0.0;0.4;13.5;;8.3;
25.04.2016;0.8;0.1;0.0;0.4;0.3;3.0;1.0;0.0;0.0;1.1;1.8;;1.5;
26.04.2016;3.5;1.5;0.2;6.6;8.2;5.8;6.7;0.0;5.4;3.8;8.2;;2.1;
27.04.2016;0.0;0.0;1.9;;0.9;1.5;0.0;0.2;0.3;0.0;1.1;;0.2;
28.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
29.04.2016;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
30.04.2016;13.0;12.1;13.9;1.4;14.2;3.6;15.4;4.3;10.1;9.4;1.2;;2.4;
01.05.2016;12.8;11.6;10.2;14.9;20.5;15.9;9.7;1.1;8.0;10.7;12.5;;19.0;
02.05.2016;0.1;0.1;0.0;0.2;0.0;0.4;0.1;0.0;0.0;0.0;0.4;;1.8;
03.05.2016;0.5;1.2;0.0;2.1;11.3;2.2;2.1;0.0;0.0;0.5;0.6;;12.0;
04.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;;0.0;
05.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
06.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
07.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;;0.0;
08.05.2016;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
09.05.2016;0.2;0.4;12.4;0.0;0.1;0.0;0.0;0.0;7.8;0.2;0.0;;0.3;
10.05.2016;0.3;0.6;17.0;0.0;0.3;0.0;0.2;0.0;16.8;0.5;0.0;;0.0;
11.05.2016;1.7;6.5;53.5;0.0;0.0;0.0;1.4;1.1;47.4;5.3;0.0;;0.0;
12.05.2016;31.3;17.3;33.1;32.8;42.4;37.8;58.2;13.0;23.8;19.3;31.0;;47.8;
13.05.2016;18.0;21.7;0.1;25.1;8.7;33.8;21.6;6.9;0.1;11.6;28.8;;48.0;
14.05.2016;4.1;2.3;0.0;22.0;33.1;22.3;18.5;0.5;0.0;0.6;20.7;;65.5;
15.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.4;
16.05.2016;0.0;0.0;0.9;2.2;1.9;1.5;0.6;0.0;0.0;0.0;3.9;;0.2;
17.05.2016;0.0;0.0;0.0;0.5;0.0;0.2;0.0;0.0;0.0;0.3;1.7;;0.0;
18.05.2016;4.0;4.0;4.0;7.3;2.7;3.5;1.8;2.4;1.1;5.6;2.6;;7.8;
19.05.2016;9.5;15.2;23.7;9.1;4.7;5.6;5.5;2.8;25.1;17.7;12.6;;9.2;
20.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
21.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
22.05.2016;5.1;3.8;2.9;0.0;3.7;0.0;4.2;2.0;10.6;8.7;0.0;;0.3;
23.05.2016;21.6;26.5;38.5;18.3;17.1;18.5;22.9;28.9;29.5;28.9;23.1;;38.1;
24.05.2016;0.5;2.7;0.0;2.8;0.5;2.4;3.6;0.1;0.0;0.4;1.9;;6.8;
25.05.2016;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;;0.1;
26.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
27.05.2016;6.6;4.7;0.0;0.0;0.0;0.1;0.0;0.0;0.0;2.4;14.8;;3.3;
28.05.2016;24.0;4.9;12.4;1.6;1.7;1.3;13.9;0.5;10.2;11.8;2.3;;13.0;
29.05.2016;37.3;8.0;30.2;9.1;9.9;5.2;17.0;16.2;43.7;8.0;17.3;;8.3;
30.05.2016;0.1;2.0;0.7;0.4;0.8;0.9;0.1;0.7;6.2;0.4;4.4;;1.9;
31.05.2016;0.6;2.0;33.4;0.0;1.0;0.0;0.7;0.0;21.0;1.9;0.1;;0.0;
01.06.2016;0.0;0.0;10.6;5.9;0.0;13.2;0.0;0.0;3.5;0.0;0.9;;21.0;
02.06.2016;4.2;7.2;6.4;0.5;7.3;0.9;0.9;3.3;3.9;13.1;4.7;;7.0;
03.06.2016;8.4;3.1;1.5;6.7;4.2;8.5;3.2;1.3;0.0;9.7;6.2;;16.8;
04.06.2016;2.2;0.5;15.1;0.4;7.5;0.4;7.2;0.0;19.9;13.0;2.8;;1.4;
05.06.2016;0.0;8.8;12.4;20.8;0.3;4.1;19.2;0.0;7.2;0.0;7.5;;22.6;
06.06.2016;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;;0.0;
07.06.2016;0.0;0.0;1.7;0.0;12.1;0.0;0.0;0.0;4.7;0.0;0.5;;1.9;
08.06.2016;48.0;15.8;0.0;28.5;19.0;28.4;17.6;0.5;0.0;8.9;15.2;;43.6;
09.06.2016;4.4;0.1;0.0;8.9;1.6;12.6;2.9;0.0;0.0;1.5;6.6;;17.5;
10.06.2016;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;1.1;0.0;;0.0;
11.06.2016;11.0;21.5;29.6;13.0;8.7;14.0;14.4;12.1;8.5;12.4;10.9;;8.3;
12.06.2016;0.0;0.3;0.0;4.2;3.4;9.8;2.3;0.2;0.0;1.1;1.7;;1.4;
13.06.2016;9.3;24.8;0.0;16.2;15.9;19.2;16.6;1.8;0.0;5.8;17.5;;6.3;
14.06.2016;2.7;10.7;27.8;6.0;2.9;4.8;17.0;0.5;3.7;2.7;5.5;;5.8;
15.06.2016;1.2;2.7;6.7;1.4;5.0;1.1;2.0;0.0;12.3;0.3;1.7;;2.7;
16.06.2016;24.5;28.4;63.9;29.1;29.0;24.7;25.2;12.3;73.2;20.9;23.6;;23.6;
17.06.2016;2.0;6.3;39.2;12.0;11.3;11.1;9.4;0.6;39.9;2.7;11.7;;10.1;
18.06.2016;3.7;6.3;0.3;3.4;3.2;1.2;0.2;0.1;12.5;3.7;0.1;;3.5;
19.06.2016;11.6;0.7;0.1;10.7;7.7;13.5;10.5;0.1;0.0;3.3;12.2;;5.8;
20.06.2016;0.4;0.0;0.0;0.7;1.5;1.3;1.0;0.0;0.0;0.9;1.5;;0.4;
21.06.2016;1.6;1.9;0.0;1.7;6.8;2.6;2.9;1.0;0.1;1.2;3.3;;7.2;
22.06.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
23.06.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
24.06.2016;0.8;1.9;0.0;0.6;5.4;15.2;1.3;0.0;0.0;0.1;16.0;;0.0;
25.06.2016;10.7;2.6;10.4;25.7;21.8;21.5;28.0;3.6;13.1;11.8;5.1;;26.4;
26.06.2016;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;11.3;0.0;0.1;;0.6;
27.06.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
28.06.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
29.06.2016;2.5;0.9;0.0;0.2;0.9;0.4;4.3;0.0;0.0;0.3;0.6;;0.0;
30.06.2016;17.8;0.0;1.0;15.5;0.5;17.6;24.5;7.0;9.8;14.9;13.8;;13.5;
01.07.2016;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;
02.07.2016;24.2;18.9;55.2;10.9;2.7;7.3;22.7;5.0;7.2;26.0;5.7;;11.5;
03.07.2016;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
04.07.2016;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
05.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;1.2;0.0;0.0;;0.0;
06.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
07.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
08.07.2016;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;;0.0;
09.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
10.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
11.07.2016;13.9;8.6;15.2;6.5;2.1;3.9;24.4;3.3;18.6;9.2;2.7;;21.0;
12.07.2016;42.2;43.3;47.7;74.8;7.4;64.0;31.8;11.6;6.7;37.9;43.0;;37.6;
13.07.2016;4.5;3.9;17.7;12.4;1.6;16.1;3.8;3.0;4.5;0.0;13.6;;24.0;
14.07.2016;8.4;3.5;0.0;7.0;2.6;11.6;0.1;0.1;0.0;9.5;3.9;;8.7;
15.07.2016;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;0.2;
16.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
17.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
18.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
19.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
20.07.2016;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
21.07.2016;0.5;0.2;0.0;0.8;0.2;0.8;1.6;0.1;0.0;0.0;1.5;;6.2;
22.07.2016;5.2;20.1;46.1;13.2;11.7;3.4;0.3;4.9;10.2;9.2;6.0;;2.8;
23.07.2016;9.6;3.9;13.0;0.0;0.0;0.0;0.2;0.1;9.6;2.0;0.0;;5.4;
24.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;;58.8;
25.07.2016;0.0;0.0;0.0;13.2;0.0;7.1;0.0;0.0;0.0;0.0;0.1;;0.0;
26.07.2016;0.0;0.0;0.2;0.0;0.1;0.0;0.6;0.0;0.1;0.0;8.8;;1.5;
27.07.2016;0.0;0.0;2.6;1.1;0.0;5.7;0.5;1.6;3.5;0.0;3.9;;3.1;
28.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;0.0;
29.07.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
30.07.2016;0.1;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;;0.0;
31.07.2016;18.6;17.2;20.6;11.9;1.8;10.6;8.5;10.6;3.1;20.2;13.1;;22.3;
01.08.2016;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.9;0.0;0.0;;0.0;
02.08.2016;0.0;0.0;1.7;0.5;0.0;1.1;0.0;0.0;0.0;0.0;0.8;;0.0;
03.08.2016;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
04.08.2016;21.0;20.9;59.4;18.4;19.3;20.2;16.5;9.0;68.1;25.1;29.6;;31.3;
05.08.2016;10.9;2.7;58.4;8.3;5.5;19.3;2.8;2.7;41.6;6.3;26.7;;17.7;
06.08.2016;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;;1.0;
07.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
08.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
09.08.2016;2.8;3.5;2.0;6.4;1.4;6.6;0.3;7.3;1.3;1.6;2.4;;14.9;
10.08.2016;0.3;0.0;1.4;0.1;0.0;0.8;0.1;0.2;0.5;0.0;4.6;;4.9;
11.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;;0.0;
12.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;0.1;
13.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
14.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
15.08.2016;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;;0.0;
16.08.2016;0.1;0.1;2.1;0.0;0.0;0.0;5.3;0.0;0.1;0.0;0.0;;0.1;
17.08.2016;19.7;0.0;0.0;12.1;31.8;4.7;4.5;1.0;1.5;0.0;1.2;;11.6;
18.08.2016;5.5;3.2;0.0;14.0;2.4;8.1;19.5;0.7;0.0;7.1;13.5;;16.5;
19.08.2016;0.0;0.0;10.6;0.0;0.0;5.7;0.0;1.2;0.4;0.0;0.0;;0.2;
20.08.2016;3.9;8.3;62.9;4.9;3.9;3.9;4.3;0.9;25.3;7.5;7.2;;9.6;
21.08.2016;0.0;0.6;0.0;0.1;4.6;0.0;0.0;0.0;0.0;0.1;0.0;;2.3;
22.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
23.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
24.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
25.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
26.08.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
