Pollutant: Particulate matter (PM2.5)
Daily means
Unit: ug/m3
Source: NABEL
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
03.03.2017;11.3;;14.2;9.0;6.8;7.4;8.1;;8.9;9.1;;;0.7;
04.03.2017;11.1;;15.4;7.6;6.3;5.9;7.4;;12.2;7.8;;;0.3;
05.03.2017;4.0;;6.6;1.4;0.6;0.9;1.7;;6.5;0.5;;;0.5;
06.03.2017;5.1;;5.5;2.7;2.5;2.6;2.7;;5.1;1.4;;;0.9;
07.03.2017;5.9;;1.8;3.6;2.3;3.4;3.9;;2.6;1.3;;;1.1;
08.03.2017;10.0;;3.8;6.6;5.0;6.7;7.0;;4.0;4.4;;;0.7;
09.03.2017;8.0;;4.6;2.6;0.0;1.9;3.6;;5.0;2.0;;;0.0;
10.03.2017;9.6;;3.1;5.0;5.4;4.3;4.7;;2.2;3.4;;;2.7;
11.03.2017;12.9;;5.8;9.8;7.0;8.4;7.5;;5.3;8.1;;;2.5;
12.03.2017;16.6;;15.5;11.0;12.0;10.4;11.8;;15.8;13.0;;;6.0;
13.03.2017;16.9;;16.8;12.8;11.3;11.6;10.4;;16.8;15.1;;;8.4;
14.03.2017;19.9;;17.2;16.1;15.8;16.1;14.8;;14.2;13.9;;;10.2;
15.03.2017;27.1;;30.5;21.9;21.3;22.2;21.4;;17.8;18.2;;;17.5;
16.03.2017;34.1;;61.3;25.3;23.7;23.6;26.3;;39.9;27.7;;;18.4;
17.03.2017;19.7;;69.0;21.6;21.1;21.4;25.2;;44.6;16.7;;;8.5;
18.03.2017;12.3;;36.6;10.6;7.2;9.7;11.2;;21.8;10.3;;;4.3;
19.03.2017;6.0;;14.9;2.7;1.2;2.1;5.7;;5.1;2.8;;;0.5;
20.03.2017;7.0;;53.3;4.6;3.1;3.9;4.3;;43.4;2.8;;;4.5;
21.03.2017;8.5;;73.5;3.8;1.5;3.3;4.7;;65.8;3.5;;;3.7;
22.03.2017;8.1;;33.6;6.3;4.5;5.8;4.8;;23.5;1.9;;;1.9;
23.03.2017;9.0;;11.8;6.9;7.8;6.9;7.7;;4.8;5.5;;;0.8;
24.03.2017;22.9;;8.1;20.2;16.7;20.5;18.0;;9.2;17.7;;;13.2;
25.03.2017;23.2;;11.9;17.1;22.2;17.7;16.9;;8.6;18.3;;;11.5;
26.03.2017;10.1;;4.9;14.1;13.5;15.0;8.4;;4.7;4.7;;;11.2;
27.03.2017;15.9;;10.7;12.3;10.2;12.3;13.9;;9.8;12.6;;;10.2;
28.03.2017;13.8;;8.3;12.4;8.9;14.0;11.4;;7.5;9.3;;;9.5;
29.03.2017;12.8;;8.5;10.1;6.1;10.6;7.7;;8.3;6.4;;;6.3;
30.03.2017;15.1;;10.5;10.7;7.9;10.2;10.1;;8.5;10.6;;;9.8;
31.03.2017;13.6;;15.0;13.1;9.5;13.4;11.4;;13.9;9.0;;;5.9;
01.04.2017;11.2;;11.9;7.3;4.0;8.4;7.1;;12.5;5.4;;;4.4;
02.04.2017;12.4;;7.4;8.8;7.1;8.8;7.4;;8.3;6.8;;;7.6;
03.04.2017;16.9;;9.9;13.3;14.3;14.0;12.2;;9.6;14.2;;;14.5;
04.04.2017;19.8;;9.0;15.7;16.4;15.9;14.5;;7.0;15.4;;;12.4;
05.04.2017;15.3;;7.2;14.9;12.3;15.0;11.6;;6.8;12.3;;;10.7;
06.04.2017;20.1;;5.7;17.3;14.9;17.6;18.0;;7.1;17.0;;;18.2;
07.04.2017;14.7;;13.4;11.9;10.0;12.9;10.3;;9.3;10.9;;;12.4;
08.04.2017;13.8;;19.5;17.8;;17.5;12.6;;14.2;11.2;;;11.0;
09.04.2017;11.0;;18.7;11.5;;11.0;9.7;;17.4;7.3;;;5.4;
10.04.2017;8.9;;19.1;7.0;;8.2;8.1;;16.7;5.8;;;3.6;
11.04.2017;19.8;;8.5;17.3;12.6;18.4;14.4;;9.2;16.4;;;17.0;
12.04.2017;18.1;;9.5;12.6;7.5;14.1;11.5;;11.4;11.8;;;14.6;
13.04.2017;9.4;;10.5;6.0;5.8;6.0;7.0;;8.9;4.8;;;4.7;
14.04.2017;9.8;;10.1;7.9;;7.9;6.9;;10.9;5.1;;;6.9;
15.04.2017;11.2;;10.5;7.9;8.9;8.2;7.6;;9.3;6.5;;;6.0;
16.04.2017;7.9;;2.3;5.5;6.0;5.5;5.8;;2.0;4.1;;;3.5;
17.04.2017;8.1;;2.7;5.1;6.8;4.9;6.2;;3.0;4.4;;;4.2;
18.04.2017;7.2;;2.5;4.8;6.5;4.9;5.1;;4.2;3.3;;;3.2;
19.04.2017;9.1;;2.1;6.8;9.0;7.2;6.3;;5.7;5.8;;;4.0;
20.04.2017;15.5;;3.3;10.2;10.9;10.9;10.3;;3.8;12.0;;;7.1;
21.04.2017;15.4;;6.8;11.7;11.6;11.7;12.5;;7.0;9.9;;;5.5;
22.04.2017;12.6;;11.5;9.4;10.8;9.4;10.1;;11.5;9.7;;;7.7;
23.04.2017;10.8;;9.0;7.7;8.3;8.0;7.2;;9.9;7.7;;;6.6;
24.04.2017;11.0;;16.7;9.5;7.2;9.5;8.9;;16.6;6.7;;;7.2;
25.04.2017;10.4;;18.3;7.4;8.2;7.8;8.3;;15.9;6.8;;;4.0;
26.04.2017;6.8;;5.5;4.8;5.4;4.7;3.7;;4.0;3.1;;;1.7;
27.04.2017;7.7;;4.1;5.3;9.4;4.7;4.1;;3.8;3.7;;;1.8;
28.04.2017;13.5;;2.1;10.8;11.8;10.6;9.7;;2.5;9.7;;;4.3;
29.04.2017;12.9;;4.7;14.8;9.0;11.2;10.1;;3.9;10.3;;;6.4;
30.04.2017;9.9;;12.2;17.4;6.3;7.5;7.8;;9.8;6.6;;;3.5;
01.05.2017;4.9;;8.5;10.1;2.2;2.8;3.1;;7.7;1.2;;;1.6;
02.05.2017;5.7;;3.2;3.5;3.8;2.7;3.4;;3.5;3.2;;;1.9;
03.05.2017;5.7;;3.9;3.7;2.8;3.2;3.1;;3.5;4.0;;;3.1;
04.05.2017;6.7;;5.2;4.0;4.1;3.7;3.6;;4.8;2.9;;;2.4;
05.05.2017;8.6;;4.7;5.0;4.2;4.2;5.7;;4.4;4.4;;;2.5;
06.05.2017;8.7;;7.6;8.2;8.9;7.9;7.5;;6.2;4.8;;;2.4;
07.05.2017;4.6;;6.7;2.6;1.5;1.7;2.6;;5.2;1.8;;;0.3;
08.05.2017;6.0;;2.4;5.2;7.8;4.7;4.2;;2.2;2.8;;;2.5;
09.05.2017;9.6;;3.0;9.4;8.7;9.3;6.9;;2.9;6.0;;;5.8;
10.05.2017;9.6;;8.5;8.3;7.2;7.4;8.1;;6.8;8.3;;;5.2;
11.05.2017;8.1;;9.9;6.0;6.4;5.8;5.7;;6.3;3.9;;;2.0;
12.05.2017;5.9;;5.3;3.8;4.4;2.9;2.9;;4.4;2.0;;;2.4;
13.05.2017;6.1;;3.9;3.7;3.7;2.9;3.0;;4.9;2.8;;;1.2;
14.05.2017;4.8;;6.5;3.0;3.2;2.2;3.6;;4.5;2.3;;;0.9;
15.05.2017;5.6;;3.7;4.4;3.9;3.5;3.5;;3.1;3.2;;;1.8;
16.05.2017;8.1;;4.9;6.0;5.6;5.3;5.6;;5.1;4.7;;;3.4;
17.05.2017;10.3;;7.4;8.2;7.7;7.6;8.1;;6.5;6.5;;;4.8;
18.05.2017;10.7;;11.3;7.6;8.9;7.9;8.6;;9.5;6.5;;;4.8;
19.05.2017;5.8;;9.0;4.4;3.1;3.5;3.9;;7.2;2.1;;;3.1;
20.05.2017;6.2;;2.0;5.3;5.3;5.0;4.9;;2.6;4.2;;;3.0;
21.05.2017;7.4;;2.2;5.3;4.8;4.7;3.9;;2.8;4.0;;;4.6;
22.05.2017;8.5;;4.0;7.3;6.1;7.0;6.6;;4.2;4.6;;;4.6;
23.05.2017;8.1;;5.3;7.1;6.3;6.9;6.3;;5.4;4.4;;;4.1;
24.05.2017;9.5;;4.0;7.9;6.0;7.6;6.8;;5.0;6.0;;;9.0;
25.05.2017;;;13.6;7.1;8.6;7.2;7.8;;10.8;5.9;;;6.6;
26.05.2017;10.0;;9.4;5.9;6.1;5.5;5.8;;9.5;7.5;;;7.1;
27.05.2017;13.2;;9.2;9.5;9.0;8.7;9.4;;10.8;8.0;;;7.0;
28.05.2017;13.1;;11.6;10.5;12.2;10.4;12.1;;12.9;10.6;;;7.8;
29.05.2017;10.7;;13.4;9.1;10.2;9.7;11.8;;13.8;9.1;;;6.7;
30.05.2017;10.9;;14.7;8.5;8.1;8.2;10.2;;14.7;8.8;;;7.2;
31.05.2017;12.7;;12.5;8.9;8.8;8.6;9.6;;13.6;8.4;;;7.8;
01.06.2017;7.6;;11.1;7.4;8.3;7.5;7.5;;11.1;6.1;;;5.1;
02.06.2017;9.1;;11.3;6.8;;6.7;8.0;;9.9;6.8;;;4.8;
03.06.2017;10.0;;10.1;6.5;6.3;6.4;8.0;;9.5;7.5;;;5.2;
04.06.2017;5.0;;6.8;3.2;2.6;2.7;3.1;;6.0;2.2;;;2.2;
05.06.2017;8.4;;2.9;7.8;5.1;7.7;6.9;;3.5;5.5;;;6.6;
06.06.2017;6.7;;4.6;6.4;2.8;5.8;5.9;;3.6;4.0;;;2.8;
07.06.2017;6.5;;2.9;4.3;2.8;3.9;4.0;;2.8;3.7;;;3.2;
08.06.2017;8.6;;4.7;5.8;3.6;5.1;5.4;;4.0;4.7;;;3.9;
09.06.2017;9.1;;9.7;7.8;;5.8;6.7;;8.1;5.5;;;4.0;
10.06.2017;9.4;;9.7;7.9;6.4;5.1;5.3;;7.7;5.0;;;5.1;
11.06.2017;12.2;;15.4;8.3;7.8;8.5;8.7;;15.5;7.9;;;6.5;
12.06.2017;11.9;;17.1;9.6;7.2;9.2;9.8;;20.6;8.9;;;7.2;
13.06.2017;10.8;;17.3;6.9;10.4;6.3;6.4;;20.4;8.8;;;7.0;
14.06.2017;12.3;;;11.0;10.8;11.1;11.5;;20.8;8.5;;;10.0;
15.06.2017;10.3;;;9.2;11.0;9.6;8.7;;13.7;6.9;;;8.8;
16.06.2017;10.2;;;6.5;6.5;6.0;7.1;;7.9;6.7;;;6.1;
17.06.2017;9.2;;3.1;6.6;6.9;6.4;6.5;;3.7;5.6;;;6.3;
18.06.2017;7.1;;6.7;4.8;5.2;4.6;4.8;;6.7;4.5;;;4.6;
19.06.2017;12.2;;9.2;9.2;9.4;9.3;10.4;;9.2;8.4;;;8.3;
20.06.2017;15.5;;12.6;12.6;12.8;12.8;14.6;;12.9;10.5;;;10.4;
21.06.2017;19.2;;15.1;14.1;11.7;15.1;15.2;;15.2;12.9;;;11.3;
22.06.2017;16.8;;16.2;15.2;13.8;16.3;16.7;;15.0;;;;11.2;
23.06.2017;19.8;;16.7;17.3;16.7;17.7;19.9;;15.8;;;;13.6;
24.06.2017;20.0;;17.8;14.9;12.2;14.7;14.3;;17.5;15.3;;;14.8;
25.06.2017;9.9;;7.4;9.3;6.0;9.4;7.5;;9.3;6.1;;;7.4;
26.06.2017;8.6;;7.8;5.6;4.3;5.6;5.8;;7.3;5.5;;;4.7;
27.06.2017;10.0;;5.9;5.8;6.9;5.8;8.2;;4.9;6.8;;;5.3;
28.06.2017;6.4;;4.3;4.2;4.2;4.0;4.9;;3.4;2.6;;;2.8;
29.06.2017;5.3;;3.2;2.7;2.7;2.3;2.9;;3.0;2.0;;;1.9;
30.06.2017;5.5;;3.5;3.0;2.3;2.5;2.8;;3.6;2.3;;;2.3;
01.07.2017;4.9;;3.4;2.8;2.1;2.1;2.6;;3.6;1.7;;;1.7;
02.07.2017;7.3;;2.4;4.2;5.0;3.9;4.8;;2.9;3.7;;;3.2;
03.07.2017;8.2;;2.9;4.0;2.9;3.5;4.2;;3.2;2.8;;;3.5;
04.07.2017;8.5;;5.7;6.0;5.5;5.2;6.0;;5.7;4.4;;;4.4;
05.07.2017;;;10.8;8.0;7.1;7.8;8.8;;9.9;6.9;;;6.0;
06.07.2017;10.8;;13.7;7.9;7.7;7.5;9.9;;11.3;6.3;;;;
07.07.2017;12.3;;16.7;20.9;8.7;8.9;9.4;;15.4;6.4;;;;
08.07.2017;12.3;;12.7;28.2;9.7;10.4;10.8;;12.1;8.6;;;7.3;
09.07.2017;10.6;;8.9;16.1;6.5;8.6;8.5;;8.3;6.9;;;6.6;
10.07.2017;9.1;;10.9;6.4;5.6;6.7;7.2;;10.2;6.9;;;5.1;
11.07.2017;7.6;;9.1;4.1;3.9;4.1;5.9;;6.3;4.9;;;3.6;
12.07.2017;7.6;;12.2;4.4;3.8;4.6;5.2;;10.3;4.1;;;4.3;
13.07.2017;7.2;;4.8;4.8;4.7;4.5;4.5;;4.7;3.1;;;4.2;
14.07.2017;7.9;;7.9;5.6;5.8;5.5;6.1;;6.9;4.0;;;4.9;
15.07.2017;8.2;;4.0;5.2;4.6;4.9;5.1;;4.3;4.5;;;4.9;
16.07.2017;7.4;;4.6;4.7;3.9;5.3;5.4;;4.7;3.8;;;4.8;
17.07.2017;9.2;;5.8;5.7;5.0;5.6;7.3;;6.0;5.7;;;5.1;
18.07.2017;11.1;;7.9;8.2;8.0;7.3;10.1;;8.2;8.8;;;6.3;
19.07.2017;12.7;;12.1;8.4;9.0;9.2;11.4;;10.0;10.3;;;7.9;
20.07.2017;9.7;;15.1;7.8;5.3;7.9;8.3;;13.6;5.7;;;6.6;
21.07.2017;10.2;;14.8;7.9;6.8;8.3;8.8;;12.8;6.6;;;7.1;
22.07.2017;;;10.4;6.8;6.9;7.1;9.1;;9.3;6.9;;;5.0;
23.07.2017;;;8.6;4.6;4.3;4.8;5.7;;7.3;4.7;;;5.2;
24.07.2017;;;5.3;3.6;2.9;3.7;3.8;;5.4;2.9;;;3.3;
25.07.2017;5.3;;1.8;2.8;2.5;2.9;3.1;;2.1;1.9;;;1.5;
26.07.2017;6.7;;2.3;3.9;3.8;4.1;4.2;;2.5;3.0;;;3.2;
27.07.2017;6.9;;4.4;4.6;3.9;4.7;5.0;;4.3;3.0;;;3.3;
28.07.2017;7.1;;8.4;4.7;4.2;4.9;5.4;;7.5;2.7;;;3.5;
29.07.2017;10.8;;10.6;7.1;6.3;7.0;7.6;;10.5;5.9;;;4.6;
30.07.2017;10.0;;7.5;5.9;7.5;6.1;8.1;;6.0;5.5;;;4.3;
31.07.2017;11.1;;7.0;8.3;13.3;7.7;9.6;;6.6;10.4;;;6.4;
01.08.2017;21.1;;12.8;19.5;20.5;20.3;23.0;;11.5;14.4;;;10.7;
02.08.2017;26.8;;15.5;18.9;11.4;18.1;21.8;;14.9;18.1;;;15.9;
03.08.2017;17.2;;15.6;15.6;15.7;16.0;17.0;;15.0;12.8;;;12.8;
04.08.2017;10.7;;17.6;5.2;3.6;5.5;6.3;;17.7;5.4;;;7.9;
05.08.2017;7.3;;16.8;4.9;3.7;5.1;5.1;;16.0;2.4;;;4.8;
06.08.2017;5.6;;9.0;3.0;3.6;3.4;4.1;;8.4;2.8;;;2.9;
07.08.2017;8.6;;4.1;4.8;5.0;5.0;6.0;;3.6;4.2;;;5.0;
08.08.2017;8.6;;5.4;5.3;4.6;5.5;7.5;;5.4;3.7;;;3.0;
09.08.2017;7.2;;6.2;4.7;4.5;4.8;6.5;;4.8;4.4;;;3.3;
10.08.2017;5.6;;8.2;4.1;2.0;4.1;4.4;;7.1;1.9;;;1.4;
11.08.2017;5.6;;3.4;4.8;3.7;4.8;5.9;;3.1;3.2;;;0.8;
12.08.2017;8.0;;2.6;4.0;6.8;3.9;4.9;;2.6;2.8;;;3.2;
13.08.2017;8.9;;3.0;6.3;4.3;6.1;5.9;;3.1;4.0;;;4.6;
14.08.2017;;;3.8;5.8;6.5;6.2;6.0;;4.0;4.7;;;5.2;
15.08.2017;;;5.0;7.5;7.4;7.4;8.0;;5.4;5.8;;;5.2;
16.08.2017;12.0;;6.6;8.2;8.1;8.2;9.7;;7.2;7.2;;;6.7;
17.08.2017;15.9;;9.0;11.8;8.6;11.6;11.2;;9.5;8.8;;;11.2;
18.08.2017;13.2;;10.4;9.0;5.6;9.0;9.2;;11.2;7.1;;;8.2;
19.08.2017;5.9;;6.1;;2.9;3.0;3.7;;4.8;2.6;;;2.5;
20.08.2017;6.3;;3.1;;3.1;4.0;4.1;;3.1;2.8;;;3.5;
21.08.2017;8.0;;4.5;;4.4;5.6;6.1;;4.4;4.4;;;4.6;
22.08.2017;10.2;;5.7;6.5;5.3;6.2;8.1;;5.6;6.8;;;6.4;
23.08.2017;11.0;;8.3;9.2;7.4;8.2;10.2;;7.6;7.0;;;5.6;
24.08.2017;10.3;;11.5;8.5;7.9;9.0;10.3;;10.7;7.1;;;5.5;
25.08.2017;12.0;;13.4;8.3;8.8;8.4;11.2;;12.2;10.3;;;4.6;
26.08.2017;14.4;;13.9;10.2;8.4;9.8;11.0;;14.7;8.3;;;6.8;
27.08.2017;13.1;;11.6;9.5;9.4;10.1;11.2;;11.3;9.1;;;6.7;
28.08.2017;15.2;;11.9;11.7;15.3;11.4;15.0;;11.1;11.1;;;9.2;
29.08.2017;17.5;;11.8;15.2;14.2;13.5;16.4;;11.2;12.4;;;9.9;
30.08.2017;15.6;;11.4;16.5;11.5;12.9;14.2;;12.7;10.3;;;10.8;
31.08.2017;7.0;;11.6;4.1;2.4;4.2;5.1;;10.0;2.0;;;3.3;
01.09.2017;7.3;;2.6;3.0;6.3;2.5;4.6;;2.0;2.2;;;1.0;
02.09.2017;7.5;;2.6;4.9;4.6;5.0;5.2;;2.2;3.2;;;2.2;
03.09.2017;6.7;;2.6;4.3;4.2;5.8;4.9;;2.5;2.8;;;3.4;
04.09.2017;8.4;;3.8;5.9;5.2;5.5;7.7;;4.0;4.5;;;3.7;
05.09.2017;7.3;;5.8;4.3;4.5;4.0;6.2;;4.9;3.8;;;3.5;
06.09.2017;5.1;;8.2;3.4;2.2;2.9;3.2;;7.7;1.8;;;2.5;
07.09.2017;8.6;;5.4;6.1;5.4;5.7;6.3;;4.9;4.3;;;4.6;
08.09.2017;14.1;;7.1;8.1;6.8;7.4;8.6;;5.6;7.3;;;6.8;
09.09.2017;8.0;;8.8;6.4;4.1;5.4;6.9;;7.9;4.0;;;3.8;
10.09.2017;5.5;;2.7;1.6;2.1;1.1;5.2;;2.1;2.1;;;1.2;
11.09.2017;6.6;;4.4;2.8;2.8;2.5;4.0;;3.5;2.1;;;1.8;
12.09.2017;5.8;;2.9;2.6;2.2;2.4;3.7;;2.5;2.1;;;1.3;
13.09.2017;5.8;;4.3;2.5;2.4;2.2;3.3;;3.3;2.1;;;1.1;
14.09.2017;5.1;;5.7;2.1;1.3;1.9;2.8;;4.7;1.5;;;1.0;
15.09.2017;7.7;;3.9;3.8;3.0;3.5;3.9;;2.8;2.4;;;2.2;
16.09.2017;9.0;;3.7;4.5;4.0;4.7;4.3;;3.0;2.5;;;3.5;
17.09.2017;5.4;;3.4;6.3;5.0;4.7;4.9;;3.0;2.0;;;1.5;
18.09.2017;4.1;;3.8;2.0;1.4;2.0;2.2;;3.3;0.8;;;1.4;
19.09.2017;5.1;;2.7;2.6;1.9;2.7;3.9;;2.8;1.4;;;1.5;
20.09.2017;7.1;;4.1;4.6;6.0;5.3;6.6;;2.5;2.9;;;2.6;
21.09.2017;10.5;;3.8;7.0;8.3;6.3;9.8;;3.6;4.4;;;4.1;
22.09.2017;14.0;;5.6;9.1;7.1;7.4;9.1;;5.9;6.7;;;5.8;
23.09.2017;16.6;;7.7;10.7;9.1;9.4;10.3;;7.8;7.6;;;8.8;
24.09.2017;15.2;;7.6;12.7;14.3;12.1;12.1;;4.7;7.4;;;13.2;
25.09.2017;13.1;;6.1;11.7;11.2;11.3;14.5;;6.0;8.4;;;11.7;
26.09.2017;18.2;;10.3;11.5;11.8;9.6;15.0;;9.8;11.5;;;8.9;
27.09.2017;16.6;;11.6;11.7;9.3;10.8;13.4;;11.3;15.4;;;5.3;
28.09.2017;15.1;;12.5;9.7;9.9;9.6;12.3;;11.6;8.6;;;5.6;
29.09.2017;16.0;;18.7;10.7;11.5;10.3;13.4;;17.7;9.4;;;6.0;
30.09.2017;13.4;;19.5;8.8;8.2;8.3;10.1;;23.0;7.2;;;5.7;
01.10.2017;6.4;;24.0;4.0;2.8;3.4;3.3;;23.1;2.0;;;1.9;
02.10.2017;8.6;;24.2;4.2;4.6;3.8;4.8;;23.4;3.1;;;1.7;
03.10.2017;4.2;;16.1;2.1;1.3;1.7;1.9;;13.9;1.3;;;1.2;
04.10.2017;9.6;;13.5;5.7;4.5;5.6;5.6;;7.9;3.7;;;3.4;
05.10.2017;7.5;;14.0;6.0;3.5;5.2;5.7;;8.4;3.0;;;1.7;
06.10.2017;6.7;;6.1;3.8;2.9;3.3;3.7;;5.3;2.3;;;2.6;
07.10.2017;9.0;;3.1;6.1;4.9;4.9;6.2;;3.1;4.3;;;2.6;
08.10.2017;4.8;;8.1;3.2;2.8;3.0;4.0;;5.2;1.8;;;1.7;
09.10.2017;7.0;;5.1;5.2;3.7;4.9;5.4;;4.0;2.4;;;3.6;
10.10.2017;8.8;;8.1;7.4;5.9;6.2;6.7;;7.5;4.2;;;3.6;
11.10.2017;10.9;;20.7;6.9;6.3;6.7;8.7;;15.3;4.5;;;3.4;
12.10.2017;12.0;;21.4;6.4;5.6;6.1;7.9;;19.3;5.6;;;4.5;
13.10.2017;15.4;;20.2;11.8;5.7;9.2;10.5;;13.9;7.6;;;5.5;
14.10.2017;16.0;;18.1;15.3;10.9;14.0;12.9;;11.1;8.8;;;3.8;
15.10.2017;13.3;;14.5;13.7;12.6;12.5;12.6;;9.8;8.6;;;3.3;
16.10.2017;12.8;;10.4;9.9;10.8;10.3;12.3;;8.2;10.2;;;3.4;
17.10.2017;;;10.9;11.0;10.6;10.6;13.7;;8.3;9.7;;;4.8;
18.10.2017;15.1;;24.6;13.7;10.8;12.2;13.7;;12.7;11.6;;;6.4;
19.10.2017;14.2;;40.6;15.3;13.2;15.6;15.9;;21.0;10.2;;;6.6;
20.10.2017;17.7;;43.0;13.8;12.7;14.0;14.6;;24.4;11.2;;;7.4;
21.10.2017;13.6;;46.6;9.8;8.7;9.5;10.9;;42.9;7.4;;;6.9;
22.10.2017;3.5;;28.9;2.1;2.5;1.7;2.3;;25.7;1.0;;;0.8;
23.10.2017;4.2;;2.6;2.0;1.9;1.7;2.8;;3.3;1.9;;;0.3;
24.10.2017;5.4;;3.6;3.1;4.5;2.8;5.4;;4.7;3.5;;;0.4;
25.10.2017;10.5;;12.1;5.8;6.2;4.8;8.2;;9.3;7.4;;;0.1;
26.10.2017;9.8;;17.9;6.7;7.3;7.2;8.5;;10.2;6.3;;;1.0;
27.10.2017;11.1;;10.5;7.1;6.2;6.1;7.0;;6.6;5.0;;;3.1;
28.10.2017;13.2;;5.3;8.0;7.8;6.6;6.4;;5.7;6.6;;;6.0;
29.10.2017;6.7;;2.1;3.4;2.9;2.9;3.9;;5.5;3.6;;;1.1;
30.10.2017;8.0;;4.2;6.0;7.7;5.8;6.3;;5.2;4.4;;;3.9;
31.10.2017;16.8;;13.5;11.3;8.9;9.9;9.8;;9.8;7.9;;;7.0;
01.11.2017;21.7;;21.4;17.5;14.4;15.4;16.1;;16.2;16.6;;;3.6;
02.11.2017;15.8;;25.2;16.7;12.8;10.6;16.7;;17.1;10.0;;;4.1;
03.11.2017;15.6;;14.8;15.6;13.9;12.0;14.4;;16.2;10.4;;;6.3;
04.11.2017;21.2;;35.9;17.2;18.4;12.2;18.3;;20.3;16.5;;;5.2;
05.11.2017;10.3;;6.6;12.7;7.6;7.5;9.7;;9.5;3.0;;;3.1;
06.11.2017;9.4;;;7.5;8.8;7.1;6.9;;2.1;5.2;;;1.2;
07.11.2017;12.5;;3.7;9.3;14.1;8.2;5.5;;6.7;8.4;;;5.3;
08.11.2017;12.3;;0.9;7.3;7.3;7.2;7.1;;6.3;7.1;;;3.8;
09.11.2017;15.1;;3.3;12.1;10.0;10.8;9.6;;8.2;8.8;;;5.5;
10.11.2017;17.4;;2.6;13.7;10.4;11.8;11.8;;6.7;10.3;;;5.1;
11.11.2017;8.0;;5.6;4.0;2.6;3.2;5.3;;9.8;5.1;;;0.8;
12.11.2017;2.3;;9.1;0.5;0.8;0.8;0.8;;10.9;0.5;;;0.1;
13.11.2017;4.7;;;3.5;4.6;4.0;3.4;;1.5;2.3;;;2.2;
14.11.2017;14.9;;0.2;11.6;11.9;9.9;10.1;;5.7;10.2;;;4.7;
15.11.2017;23.0;;7.1;;18.2;14.3;15.7;;12.1;15.1;;;8.1;
16.11.2017;33.0;;6.9;;20.1;22.9;25.0;;13.5;20.1;;;10.8;
17.11.2017;31.9;;6.6;28.8;25.7;25.4;27.2;;15.5;19.5;;;9.8;
18.11.2017;;;8.1;17.4;15.0;17.5;17.4;;17.2;13.5;;;9.2;
19.11.2017;;;0.6;10.9;7.7;10.3;12.3;;9.2;9.8;;;3.0;
20.11.2017;;;3.2;12.2;10.4;11.6;11.7;;9.9;8.5;;;2.6;
21.11.2017;14.3;;11.7;7.7;10.7;7.0;12.3;;22.8;6.6;;;1.9;
22.11.2017;13.4;;19.8;7.6;10.7;6.4;10.8;;21.2;9.1;;;0.7;
23.11.2017;17.2;;59.8;6.7;10.1;6.2;9.2;;38.2;7.2;;;2.0;
24.11.2017;16.2;;22.5;8.6;9.8;7.8;11.3;;22.8;6.9;;;3.4;
25.11.2017;8.5;;19.0;5.0;4.3;4.1;4.4;;19.4;2.7;;;2.0;
26.11.2017;6.6;;;3.8;3.9;3.0;5.1;;1.0;2.8;;;1.6;
27.11.2017;8.0;;0.9;2.7;3.1;3.0;6.1;;8.7;3.7;;;1.1;
28.11.2017;8.5;;7.5;2.8;3.2;2.8;4.4;;17.5;3.6;;;1.7;
29.11.2017;12.6;;30.9;8.9;6.8;7.5;8.7;;24.2;4.8;;;2.4;
30.11.2017;10.8;;6.3;8.6;5.3;6.4;9.4;;8.0;5.0;;;1.6;
01.12.2017;11.7;;9.2;13.2;7.0;6.3;7.8;;12.7;5.1;;;3.9;
02.12.2017;22.0;;9.4;25.3;17.3;13.3;14.0;;17.4;14.0;;;7.0;
03.12.2017;29.2;;7.5;27.4;22.4;17.8;19.7;;17.5;18.1;;;8.9;
04.12.2017;20.9;;14.8;16.7;20.0;14.9;24.8;;19.0;15.2;;;2.5;
05.12.2017;19.5;;7.8;22.8;15.7;18.5;15.8;;21.5;15.4;;;2.6;
06.12.2017;28.8;;10.6;20.6;15.8;17.3;19.5;;25.1;22.6;;;1.9;
07.12.2017;27.1;;12.2;16.8;19.7;14.9;26.7;;23.3;19.9;;;1.0;
08.12.2017;8.2;;11.7;3.5;4.4;3.1;3.9;;19.7;2.6;;;1.9;
09.12.2017;7.2;;;3.7;4.3;4.4;7.5;;1.5;2.8;;;2.0;
10.12.2017;8.4;;2.5;2.1;4.3;2.6;6.4;;6.8;1.9;;;1.5;
11.12.2017;;;7.5;4.3;2.0;4.3;10.8;;12.2;2.6;;;1.4;
12.12.2017;8.4;;10.3;4.1;3.4;3.7;5.3;;17.4;2.9;;;2.1;
13.12.2017;13.2;;5.0;7.2;7.5;7.2;9.0;;13.9;5.9;;;1.8;
14.12.2017;4.8;;6.6;1.5;1.8;1.8;3.4;;18.0;0.8;;;1.3;
15.12.2017;7.1;;9.3;2.3;2.4;2.1;3.3;;15.6;1.9;;;1.5;
16.12.2017;10.0;;4.4;6.3;6.1;5.8;9.4;;11.5;3.7;;;2.1;
17.12.2017;12.3;;;6.6;6.5;6.3;6.6;;5.7;4.7;;;2.6;
