Pollutant: Particulate matter (PM2.5)
Daily means
Unit: ug/m3
Source: NABEL
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
28.02.2021;15.7;18.4;9.2;13.7;18.5;12.6;15.0;16.1;10.8;13.5;12.7;13.0;9.7;0.7
01.03.2021;27.8;33.2;12.7;18.4;22.2;18.0;24.5;11.6;10.9;23.7;15.5;23.1;4.8;0.1
02.03.2021;26.4;28.8;16.6;24.0;30.7;22.0;27.1;7.3;11.3;26.8;20.9;18.4;2.3;3.9
03.03.2021;21.5;28.6;22.8;14.5;38.7;19.4;28.4;9.6;10.8;21.3;19.1;18.6;3.0;22.9
04.03.2021;18.9;22.8;20.5;15.4;28.4;16.9;23.2;14.9;19.2;17.0;15.3;16.7;4.0;21.9
05.03.2021;11.4;11.8;30.8;7.4;18.6;7.1;10.1;11.7;22.4;10.7;8.0;8.0;2.3;1.3
06.03.2021;13.9;15.5;8.6;12.6;15.7;12.0;13.8;12.3;4.4;11.8;11.2;11.2;3.4;1.4
07.03.2021;21.3;21.3;19.6;17.1;22.2;18.1;21.4;11.9;15.4;16.9;16.3;18.4;5.5;3.4
08.03.2021;22.6;17.7;32.4;19.7;27.9;19.1;22.5;10.6;27.4;17.1;19.0;20.0;6.0;1.7
09.03.2021;25.1;28.3;40.1;19.1;27.4;18.5;22.3;14.9;40.0;21.5;20.9;19.8;9.2;2.5
10.03.2021;23.7;23.5;9.4;19.7;26.1;17.6;20.9;12.5;7.3;19.1;16.3;19.2;10.8;1.0
11.03.2021;8.1;10.2;21.3;5.4;8.9;5.3;7.3;6.2;14.6;6.5;5.6;6.5;2.6;0.2
12.03.2021;2.8;3.3;16.1;1.9;3.0;1.6;2.1;2.0;11.6;2.0;1.6;1.6;1.1;1.0
13.03.2021;2.0;2.6;12.2;1.5;1.6;1.2;1.9;2.2;10.4;1.5;1.2;1.1;0.8;0.9
14.03.2021;1.6;2.0;3.5;1.2;2.1;1.0;1.7;0.9;8.6;1.2;1.3;0.8;0.5;0.3
15.03.2021;2.1;2.7;0.8;1.8;3.1;2.1;2.7;2.2;1.0;1.3;2.0;1.0;0.7;0.2
16.03.2021;4.4;4.9;1.0;4.2;5.1;4.2;4.0;2.2;1.0;3.6;4.6;3.3;2.7;0.5
17.03.2021;6.2;4.4;1.5;4.6;7.0;5.2;4.8;2.5;1.4;3.1;3.8;3.7;1.4;0.2
18.03.2021;8.7;7.1;3.6;6.9;9.9;6.8;6.5;4.7;1.4;6.2;7.6;6.7;5.9;0.5
19.03.2021;10.0;10.4;6.7;8.9;12.1;8.4;11.3;5.5;5.1;9.5;9.5;8.4;6.3;0.7
20.03.2021;9.7;10.2;4.5;8.0;14.8;8.0;9.9;5.4;4.6;8.2;8.3;8.3;7.0;0.6
21.03.2021;7.7;5.9;8.5;7.0;13.9;7.2;9.5;7.4;9.5;5.7;7.3;7.2;5.1;0.3
22.03.2021;13.1;13.6;2.4;9.4;16.5;8.9;11.5;6.6;2.9;10.8;9.2;9.6;10.6;0.3
23.03.2021;9.9;12.1;8.1;7.6;13.1;7.8;10.0;10.2;7.5;9.2;7.7;8.0;6.8;0.5
24.03.2021;10.7;15.2;21.3;9.5;13.2;10.1;11.1;7.4;17.3;10.8;10.2;9.5;6.2;0.7
25.03.2021;9.1;9.4;20.5;8.0;12.5;8.4;10.0;4.9;16.3;7.6;7.4;8.3;6.4;0.9
26.03.2021;11.8;10.4;31.9;10.5;14.9;10.3;13.4;5.4;27.7;8.8;9.5;10.9;6.6;1.5
27.03.2021;4.2;4.0;19.6;4.0;3.9;3.9;3.9;4.1;16.8;2.5;4.1;2.4;2.2;2.5
28.03.2021;6.0;4.6;8.8;4.9;6.9;5.1;5.7;3.8;6.3;4.9;5.7;3.6;3.0;1.9
29.03.2021;7.8;7.3;11.7;6.1;8.2;6.7;7.9;5.0;9.1;5.9;7.5;4.9;3.8;3.4
30.03.2021;10.7;9.6;17.7;10.1;11.0;9.8;10.6;6.0;10.9;9.3;8.8;10.5;6.3;2.6
31.03.2021;11.0;9.9;30.7;13.4;13.2;11.4;13.0;6.3;16.9;9.1;10.1;10.0;6.3;2.4
01.04.2021;10.9;10.5;25.6;11.8;12.1;10.6;11.3;7.1;14.9;8.6;8.4;8.0;6.1;3.2
02.04.2021;13.5;13.6;12.2;18.7;18.2;19.2;15.9;11.5;12.2;12.7;17.2;18.2;13.0;16.1
03.04.2021;10.6;12.0;6.7;8.2;14.2;9.0;9.1;11.5;6.8;8.8;7.7;8.5;8.1;1.7
04.04.2021;6.5;7.0;5.2;6.7;10.0;7.4;6.0;8.0;4.9;5.0;6.6;5.1;4.9;0.9
05.04.2021;6.1;6.0;8.5;6.5;8.9;7.5;6.1;4.6;9.1;4.5;5.2;4.9;3.7;2.0
06.04.2021;4.8;3.9;3.4;3.8;5.3;3.6;3.6;2.0;3.8;3.3;3.5;;2.2;0.8
07.04.2021;4.3;5.0;3.2;3.6;5.8;3.8;4.1;3.0;2.3;2.9;3.8;3.1;2.3;1.0
08.04.2021;5.5;3.7;5.4;4.2;8.3;4.8;5.8;18.7;6.0;3.6;4.1;3.7;2.8;1.1
09.04.2021;6.7;5.9;10.3;6.5;9.6;6.6;6.8;6.6;12.2;4.3;5.4;4.4;5.1;1.8
10.04.2021;5.8;4.4;17.4;5.7;6.3;6.1;4.5;4.1;17.8;3.0;5.1;4.6;4.8;1.6
11.04.2021;5.3;4.3;4.4;4.4;4.4;4.7;4.7;1.7;3.6;2.9;2.2;3.6;3.0;0.4
12.04.2021;4.8;3.8;1.8;3.4;6.6;3.6;4.2;1.5;3.4;3.3;2.8;2.5;1.8;0.4
13.04.2021;10.0;8.6;2.7;10.9;11.4;9.3;11.1;4.3;2.6;7.5;8.4;8.7;6.9;1.7
14.04.2021;10.5;10.7;5.7;9.5;10.9;10.0;8.8;7.4;4.8;8.7;9.0;9.1;6.9;5.0
15.04.2021;11.2;12.7;5.8;8.5;12.5;9.1;8.7;8.0;5.9;9.3;9.0;9.1;8.9;3.0
16.04.2021;11.2;12.4;7.6;9.4;10.4;10.3;9.3;8.4;5.7;9.3;9.9;9.5;10.3;2.4
17.04.2021;14.7;15.5;13.4;13.2;13.3;14.1;13.9;10.7;10.6;12.2;13.0;13.1;12.4;1.8
18.04.2021;15.5;15.6;21.6;11.8;12.8;12.7;12.9;10.7;15.2;12.0;12.2;12.5;12.0;2.6
19.04.2021;12.5;13.5;14.3;10.6;17.0;10.4;11.4;8.0;8.4;9.6;10.9;10.7;10.1;1.8
20.04.2021;11.2;10.1;7.4;10.7;18.6;11.3;13.6;5.3;5.9;8.7;9.3;11.4;9.4;2.3
21.04.2021;10.8;10.3;9.8;9.3;11.8;9.5;10.8;5.8;8.1;8.5;8.3;9.2;7.7;3.9
22.04.2021;12.2;11.2;13.4;10.8;15.2;12.8;13.4;5.2;10.4;8.9;11.5;11.7;10.6;3.2
23.04.2021;11.0;15.8;23.3;8.1;11.6;8.0;7.2;7.4;16.6;9.2;7.7;7.6;12.3;1.1
24.04.2021;12.2;9.4;20.9;12.0;12.9;10.8;10.1;5.8;16.3;7.6;8.8;9.0;8.9;2.6
25.04.2021;12.5;10.6;16.7;10.0;12.2;11.1;11.3;6.6;14.9;8.1;9.8;10.1;10.2;2.6
26.04.2021;11.0;13.0;17.8;9.1;10.4;9.8;9.6;8.4;17.7;9.2;10.1;9.6;10.8;2.1
27.04.2021;13.2;14.8;24.2;12.5;13.1;13.2;12.2;7.4;22.6;12.3;12.1;12.1;13.0;2.8
28.04.2021;10.2;9.1;31.3;10.3;14.3;11.0;10.1;4.6;27.5;7.0;11.3;8.9;8.1;
29.04.2021;5.6;5.6;16.9;5.6;9.1;6.2;8.7;3.9;12.6;3.8;4.9;5.4;2.5;
30.04.2021;5.8;5.4;6.0;8.7;17.1;11.3;9.4;2.6;5.1;3.8;8.5;7.0;4.9;
01.05.2021;7.9;3.6;6.3;11.3;20.1;11.8;9.8;3.1;3.5;6.5;9.8;6.4;2.4;
02.05.2021;5.6;7.0;1.0;5.2;13.2;5.6;6.7;3.8;0.9;5.7;3.8;4.4;3.6;
03.05.2021;8.2;8.3;3.4;7.7;10.7;8.3;7.2;4.3;2.3;6.2;6.7;7.1;7.1;
04.05.2021;6.9;6.7;7.0;5.3;7.2;5.9;6.5;4.3;7.1;4.6;4.7;;3.5;
05.05.2021;3.2;3.7;6.3;2.9;3.3;2.9;2.8;2.1;6.2;2.4;2.9;2.2;2.0;
06.05.2021;3.8;4.1;5.5;3.0;4.6;3.2;4.4;4.3;4.0;2.2;2.5;2.6;1.7;
07.05.2021;2.5;2.2;4.1;2.6;3.6;2.6;2.7;3.1;3.0;1.2;2.0;1.7;1.3;
08.05.2021;3.9;3.6;2.1;4.7;7.4;4.5;4.4;2.0;2.0;3.0;2.6;2.2;1.5;
09.05.2021;4.0;4.1;5.8;4.4;5.5;4.3;4.8;3.0;5.8;3.8;3.0;2.5;2.1;
10.05.2021;4.7;4.0;10.3;2.5;3.8;2.6;3.9;3.1;9.2;2.9;2.6;2.0;2.2;
11.05.2021;2.7;1.6;4.7;2.7;3.2;2.9;3.2;2.4;4.6;1.1;2.1;2.7;2.3;
12.05.2021;3.3;2.8;2.5;3.4;3.9;3.1;3.2;1.3;1.6;1.9;3.0;3.1;2.4;
13.05.2021;3.3;2.5;1.4;4.0;4.0;4.1;4.5;1.4;1.5;1.7;3.0;3.7;2.0;
14.05.2021;2.9;2.4;2.5;2.3;2.8;2.2;2.4;1.6;2.1;1.6;1.7;1.4;1.0;
15.05.2021;2.6;2.7;4.2;1.8;2.6;1.9;3.0;2.8;3.5;1.6;1.6;1.6;1.4;
16.05.2021;2.5;2.3;4.8;1.3;3.6;1.4;2.9;2.7;4.1;1.6;1.4;1.4;1.1;
17.05.2021;2.2;2.4;2.0;1.4;1.7;1.3;1.7;1.1;2.6;1.4;1.2;1.1;1.0;
18.05.2021;2.5;3.3;1.3;1.7;2.3;1.6;2.2;1.7;1.1;1.8;1.6;1.5;1.5;
19.05.2021;2.2;2.2;0.9;1.5;2.1;1.5;2.8;1.5;1.1;1.5;1.6;1.2;0.9;
20.05.2021;2.5;1.9;1.1;2.0;2.8;1.7;2.3;1.5;1.1;1.4;1.4;1.6;1.6;
21.05.2021;3.3;2.8;3.4;2.1;3.4;2.1;3.6;3.3;2.7;1.7;1.6;1.6;1.2;
22.05.2021;2.2;2.2;3.4;1.9;2.5;1.7;1.6;1.3;2.7;1.4;1.5;1.4;1.5;
23.05.2021;2.0;1.8;2.0;1.7;2.6;1.6;1.6;1.0;1.4;1.1;1.2;0.9;1.0;
24.05.2021;3.1;3.0;3.4;4.0;4.5;4.0;3.4;3.1;3.1;2.0;2.5;2.2;1.7;
25.05.2021;2.4;2.8;2.9;2.1;2.9;1.9;2.2;1.6;2.2;1.8;1.7;1.5;1.8;
26.05.2021;2.9;2.9;3.8;2.6;3.5;2.7;2.6;2.8;3.3;2.1;2.3;1.9;2.0;
27.05.2021;3.3;3.6;5.7;2.1;3.8;2.1;2.5;3.6;5.3;2.0;1.5;2.1;1.8;
28.05.2021;6.3;5.1;5.0;4.4;9.7;4.0;5.0;4.6;4.0;3.4;4.0;3.9;;
29.05.2021;8.9;7.4;8.0;5.0;9.3;5.2;5.6;5.5;8.2;5.5;5.9;5.8;7.1;
30.05.2021;6.0;5.0;3.9;4.5;8.2;4.8;4.1;4.8;3.7;4.0;4.4;3.9;4.8;
31.05.2021;7.5;7.4;5.3;5.2;8.6;5.6;5.9;5.8;4.9;5.8;5.4;6.5;7.0;
01.06.2021;8.1;8.5;10.2;6.7;10.6;6.7;7.2;6.0;9.5;6.1;6.4;6.8;7.0;
02.06.2021;7.0;9.5;10.1;6.9;11.0;7.7;8.9;8.3;14.5;6.0;6.9;6.0;7.0;
03.06.2021;7.0;11.9;8.6;7.2;11.7;7.7;7.8;6.3;9.6;9.6;7.0;5.7;6.3;
04.06.2021;6.4;6.7;8.9;7.6;10.7;7.8;7.7;6.4;9.5;5.6;7.1;4.5;5.5;
05.06.2021;4.2;3.0;6.8;2.7;4.2;3.1;4.5;2.9;7.8;2.2;2.2;2.1;1.7;
06.06.2021;3.8;2.9;3.3;2.9;9.0;3.0;3.0;2.5;2.3;2.8;2.8;2.7;2.9;
07.06.2021;7.0;5.9;5.3;6.3;20.4;6.6;8.0;3.8;4.6;4.6;5.6;6.6;3.9;
08.06.2021;8.2;6.2;3.8;5.7;17.7;6.2;6.7;3.8;2.5;4.6;6.9;5.4;5.0;
09.06.2021;8.8;10.3;3.5;9.7;15.1;10.8;10.2;3.7;2.7;7.8;9.7;9.5;11.8;
10.06.2021;9.6;10.7;6.9;8.0;;7.8;11.8;4.6;6.1;9.3;8.3;9.1;10.1;
11.06.2021;11.3;10.9;15.1;10.0;;10.1;10.2;7.8;12.0;8.9;8.9;9.0;9.8;
12.06.2021;10.8;10.4;11.3;10.9;8.0;10.8;10.0;8.3;11.3;8.7;8.9;9.7;10.8;
13.06.2021;7.6;5.1;3.6;6.1;6.1;6.5;6.5;7.4;5.5;4.9;6.1;5.6;6.9;
14.06.2021;8.3;9.5;9.5;5.7;5.6;5.8;6.4;8.5;8.9;6.5;5.3;6.0;8.0;
15.06.2021;8.9;9.3;11.4;6.7;6.8;6.0;7.9;9.3;12.9;7.0;5.1;6.3;7.5;
16.06.2021;12.2;9.6;17.5;8.3;7.2;6.7;9.3;9.4;18.3;7.7;5.2;7.4;7.4;
17.06.2021;14.4;12.5;20.3;11.6;10.3;12.0;13.4;12.5;21.7;11.1;9.3;12.1;9.9;
18.06.2021;14.0;10.2;14.9;12.2;9.7;13.0;13.2;14.4;17.4;12.1;11.0;11.6;11.1;
19.06.2021;18.6;;13.3;15.0;14.2;15.3;17.7;15.7;14.1;16.1;13.1;15.4;13.7;
20.06.2021;13.2;;15.8;10.9;7.6;11.4;10.9;13.5;15.8;11.9;10.4;12.1;12.8;
21.06.2021;6.4;;16.4;5.1;4.8;5.5;6.3;7.6;12.0;5.1;5.6;5.5;4.8;
22.06.2021;3.5;;10.5;4.0;2.9;4.5;3.3;3.8;8.3;2.4;4.4;3.2;2.8;
23.06.2021;3.8;;5.5;3.5;5.0;3.8;4.1;3.1;5.1;3.0;3.9;3.8;2.9;
24.06.2021;3.9;2.7;4.3;2.6;2.3;2.7;3.5;2.8;5.2;2.6;2.2;;1.3;
25.06.2021;4.4;4.0;2.0;5.5;6.7;5.1;4.2;2.8;2.3;3.1;4.5;;2.8;
26.06.2021;7.5;5.2;5.0;7.3;6.3;6.6;5.9;3.9;4.5;5.2;6.1;;5.9;
27.06.2021;8.4;7.0;8.9;7.6;7.0;7.0;8.0;4.8;8.9;5.8;6.5;;5.4;
28.06.2021;8.1;8.1;10.7;6.1;4.9;6.6;6.7;7.9;12.6;6.3;6.4;;7.2;
29.06.2021;4.6;4.0;7.8;3.2;2.8;3.3;4.6;4.0;8.1;3.7;2.6;;1.6;
30.06.2021;2.0;2.0;3.6;1.3;1.3;1.2;2.1;1.3;3.3;1.5;0.9;;0.7;
01.07.2021;4.5;3.6;1.2;4.0;4.8;4.1;4.7;2.4;1.0;3.0;3.8;;2.5;
02.07.2021;6.8;5.9;2.6;8.7;6.6;6.4;6.9;3.5;2.6;4.6;5.8;5.8;5.1;
03.07.2021;8.0;8.2;5.2;7.7;6.7;7.5;8.5;5.3;5.4;6.9;6.9;7.3;4.4;
04.07.2021;5.1;5.9;5.9;3.6;4.6;4.2;5.4;3.6;5.3;5.3;3.5;3.8;2.3;
05.07.2021;3.4;2.7;2.7;2.6;3.3;2.8;3.8;2.3;3.0;2.0;2.3;2.0;1.3;
06.07.2021;4.6;4.5;5.0;3.2;2.8;3.7;5.2;3.2;5.2;3.3;3.3;2.6;1.8;
07.07.2021;2.9;2.5;7.7;3.6;2.7;3.5;3.3;2.7;9.8;2.2;3.1;3.0;1.8;
08.07.2021;3.3;3.3;4.0;4.0;2.7;4.9;4.8;2.4;4.4;3.0;3.0;3.3;1.4;
09.07.2021;3.9;3.6;1.4;4.5;3.3;3.6;4.3;2.3;1.6;3.3;3.0;3.2;2.5;
10.07.2021;6.2;4.6;2.8;6.3;5.0;5.9;5.8;3.7;3.1;4.5;5.7;5.1;4.0;
11.07.2021;3.9;3.3;2.5;2.6;3.0;2.6;4.3;2.6;2.2;3.1;2.4;2.9;2.2;
12.07.2021;8.0;6.7;7.1;5.6;4.8;5.5;6.2;6.2;5.9;5.7;5.3;5.6;4.7;
13.07.2021;2.1;2.0;8.0;1.6;1.7;1.6;3.3;1.4;6.1;1.6;1.5;1.0;0.7;
14.07.2021;2.4;2.0;3.9;2.3;2.4;2.9;3.7;2.5;3.4;2.4;2.4;8.0;1.4;
15.07.2021;1.5;1.9;4.7;1.0;0.5;0.8;2.2;1.6;4.1;1.1;0.7;0.5;0.2;
16.07.2021;4.2;2.3;3.3;3.5;3.4;2.7;3.9;2.0;2.6;2.4;2.8;3.0;2.0;0.3
17.07.2021;9.6;7.1;3.0;8.3;11.9;7.9;9.3;3.6;3.2;7.2;7.4;8.2;5.1;1.0
18.07.2021;10.5;9.4;3.1;10.5;10.0;10.0;8.4;7.0;3.5;8.2;9.4;9.1;6.7;2.9
19.07.2021;10.1;9.7;5.6;9.2;7.9;9.2;8.8;8.4;6.4;8.6;8.5;9.0;7.9;2.7
20.07.2021;12.9;12.4;10.0;13.5;14.6;13.9;14.1;10.4;9.7;11.4;12.4;13.2;10.8;3.6
21.07.2021;17.2;17.9;12.1;14.6;13.5;15.4;16.8;11.3;11.4;15.7;13.8;15.0;14.3;3.9
22.07.2021;16.9;16.8;14.5;14.4;11.4;15.7;15.8;12.5;12.6;15.5;14.1;14.9;13.7;4.9
23.07.2021;17.3;16.4;14.9;15.3;12.3;15.7;16.2;12.3;15.7;16.2;14.9;15.4;13.1;6.4
24.07.2021;15.6;13.0;18.5;13.4;9.9;14.3;15.7;13.0;19.2;12.1;12.3;14.1;10.3;11.8
25.07.2021;6.6;5.3;11.4;8.0;4.4;8.0;9.3;5.5;9.9;5.6;6.0;6.2;5.5;7.1
26.07.2021;6.4;5.8;5.2;6.1;4.9;5.9;7.5;6.2;5.5;5.3;5.3;5.5;4.3;3.3
27.07.2021;7.9;8.6;6.1;7.2;6.3;7.4;7.6;7.4;5.7;7.5;6.7;7.4;5.4;3.5
28.07.2021;6.6;6.2;6.5;5.1;4.9;5.7;6.9;5.2;4.8;5.3;5.3;5.1;3.8;2.1
29.07.2021;8.2;7.4;9.7;6.3;4.6;6.2;7.2;5.9;8.1;6.6;6.0;6.4;6.5;
30.07.2021;10.4;8.7;13.7;7.5;6.4;8.4;9.0;6.9;12.2;8.1;7.1;6.6;5.7;3.6
31.07.2021;7.2;4.3;10.1;5.5;4.9;5.5;6.1;4.0;9.2;4.3;4.4;5.1;3.7;1.9
01.08.2021;12.6;4.4;2.6;6.6;7.6;7.2;9.2;2.4;2.7;4.6;5.4;3.3;1.4;0.2
02.08.2021;10.2;4.8;2.1;7.6;6.3;11.2;15.3;3.7;2.1;5.4;5.9;5.7;2.8;0.8
03.08.2021;4.7;3.7;3.8;3.6;3.0;4.0;4.2;3.0;3.3;3.2;2.7;3.2;2.5;1.2
04.08.2021;3.8;2.6;4.2;2.9;3.3;2.9;4.9;2.6;4.4;3.3;3.0;2.6;1.6;0.1
05.08.2021;3.7;3.1;2.5;3.3;2.9;3.5;3.7;1.9;2.1;2.0;2.5;2.1;1.0;0.7
06.08.2021;4.7;3.7;4.8;3.7;2.4;3.3;3.7;3.5;4.1;2.5;2.9;2.7;2.5;0.8
07.08.2021;5.4;3.2;8.1;3.3;2.7;3.5;3.4;3.3;5.7;2.3;2.8;2.5;2.1;1.1
08.08.2021;3.6;2.5;7.1;2.7;2.3;2.7;3.3;1.9;5.2;2.1;2.2;2.1;1.7;0.8
09.08.2021;4.6;3.7;7.3;4.8;3.3;3.7;4.0;3.2;6.6;3.0;2.9;3.2;2.6;3.3
10.08.2021;6.9;6.3;8.2;6.6;4.4;6.0;5.9;5.3;8.1;5.3;5.2;5.0;4.3;3.3
11.08.2021;11.0;8.6;8.5;11.3;7.7;10.7;10.9;7.7;8.5;8.2;8.5;8.8;7.5;
12.08.2021;13.4;10.8;10.5;14.1;9.5;13.6;14.8;7.8;10.6;12.1;12.5;12.0;8.8;
13.08.2021;11.4;7.4;12.7;10.4;10.3;10.4;10.8;6.0;12.2;7.0;9.3;8.8;8.0;9.0
14.08.2021;18.0;15.7;14.1;17.9;13.0;16.6;16.0;12.2;13.8;14.5;14.7;15.2;12.2;6.3
15.08.2021;19.1;16.9;16.9;20.1;14.9;20.0;17.9;12.6;15.6;15.5;17.3;17.7;14.8;7.2
16.08.2021;6.3;4.7;13.0;5.7;3.8;6.2;5.5;5.8;9.7;4.2;5.5;5.1;4.5;3.2
17.08.2021;10.3;9.2;1.6;10.8;9.9;11.3;13.3;4.4;2.1;9.0;9.2;10.9;9.6;1.2
18.08.2021;8.9;9.6;4.6;7.6;4.9;7.8;7.5;8.8;4.2;6.3;7.2;8.5;8.8;1.4
19.08.2021;6.1;7.0;4.9;4.1;2.4;3.9;4.1;8.0;5.3;5.2;3.7;4.3;4.3;2.4
20.08.2021;10.8;8.9;6.3;7.4;4.4;7.5;6.0;11.0;6.7;7.3;7.3;6.5;8.6;2.7
21.08.2021;12.1;8.7;8.4;18.5;7.4;10.8;10.1;7.3;9.0;7.2;8.8;8.8;7.6;2.5
22.08.2021;6.1;5.8;10.7;6.1;4.3;5.6;6.0;5.4;11.3;4.7;4.7;4.7;3.3;3.7
23.08.2021;3.9;3.0;3.6;3.1;3.1;3.2;3.5;3.3;3.8;2.5;2.9;2.6;2.2;1.4
24.08.2021;5.0;5.1;3.8;4.3;4.7;4.7;4.5;4.1;2.7;4.0;4.9;4.5;3.6;2.1
25.08.2021;8.1;8.4;2.7;6.8;7.9;5.8;6.2;5.9;2.8;6.5;5.5;6.8;5.1;2.4
26.08.2021;8.4;9.3;4.7;8.2;6.0;7.8;7.0;6.8;4.7;7.2;7.1;8.0;6.0;3.2
27.08.2021;5.9;4.6;5.6;5.0;4.2;4.8;4.7;5.3;5.4;4.2;4.5;4.8;4.6;2.9
28.08.2021;5.6;3.0;4.0;4.2;4.3;3.9;5.2;3.4;3.8;3.2;3.1;4.1;3.5;1.6
29.08.2021;4.2;2.9;1.1;4.0;4.6;2.9;3.9;2.1;1.1;3.0;3.2;3.6;2.8;0.3
30.08.2021;3.5;2.7;1.9;4.5;4.8;4.2;3.6;3.1;1.9;2.8;3.7;3.5;2.7;0.5
31.08.2021;5.5;5.0;3.0;5.4;8.9;5.6;6.2;3.5;2.8;5.1;5.1;5.3;3.8;0.9
01.09.2021;7.9;6.9;3.3;7.1;8.0;7.6;7.3;5.1;3.1;6.5;7.4;7.0;4.4;1.4
02.09.2021;10.3;9.9;6.7;8.7;9.1;9.1;8.9;6.6;6.0;8.1;8.1;9.2;7.2;2.9
03.09.2021;12.4;11.2;7.7;11.1;7.9;9.8;10.0;8.2;8.3;8.6;8.6;9.4;7.8;3.8
04.09.2021;12.1;13.1;10.4;12.8;8.5;10.8;10.6;7.1;10.1;7.9;7.7;9.9;7.3;3.1
05.09.2021;10.2;9.6;10.5;9.6;8.2;9.3;10.5;5.6;8.8;8.1;7.5;8.6;6.6;2.1
06.09.2021;10.0;10.2;11.2;10.3;7.9;9.8;9.4;6.3;11.2;8.0;8.6;8.4;6.9;2.1
07.09.2021;12.0;10.7;12.6;11.5;9.7;11.6;11.0;6.4;12.7;8.9;10.2;11.0;8.8;2.0
08.09.2021;13.7;12.4;13.7;14.1;10.2;13.8;12.9;8.2;13.7;11.5;12.0;13.2;8.5;2.8
09.09.2021;14.6;12.6;13.5;9.5;9.8;10.0;15.1;10.6;14.1;10.7;8.8;10.1;8.3;4.9
10.09.2021;14.5;13.1;16.3;11.7;10.4;12.8;13.7;9.6;15.9;11.4;10.7;11.5;8.5;2.7
11.09.2021;9.6;7.7;15.1;7.4;8.0;8.2;8.3;5.5;15.8;8.2;5.9;6.3;4.8;0.9
12.09.2021;7.7;5.3;14.1;7.0;4.3;6.7;5.7;5.5;12.4;4.7;6.2;6.5;5.5;3.0
13.09.2021;9.8;7.8;17.8;8.8;5.6;8.9;8.6;6.4;16.7;7.1;7.2;9.3;5.3;3.0
14.09.2021;10.4;8.4;19.5;11.1;8.3;10.1;10.7;8.5;18.9;;7.5;8.6;6.2;4.1
15.09.2021;11.8;10.0;19.4;12.0;6.9;12.8;12.2;12.8;20.6;;9.0;10.4;8.4;2.9
16.09.2021;6.4;5.8;5.8;6.3;5.3;6.6;7.7;5.6;8.3;4.6;5.2;5.6;5.3;1.0
17.09.2021;9.1;6.6;3.9;7.0;5.6;7.0;6.7;4.1;2.6;6.6;6.6;8.3;5.8;0.3
18.09.2021;10.8;8.8;8.1;7.0;6.2;6.8;6.4;4.5;5.5;8.2;6.3;7.6;6.3;0.9
19.09.2021;3.9;2.1;2.3;3.7;3.3;4.1;4.2;2.0;2.5;2.2;3.9;3.2;2.1;0.6
20.09.2021;3.3;2.0;2.1;2.6;2.6;2.5;4.3;3.2;1.5;1.6;2.5;2.9;1.7;0.1
21.09.2021;8.2;7.1;3.0;8.9;11.7;8.9;7.3;3.0;2.3;6.4;8.5;8.5;6.0;0.2
22.09.2021;13.3;10.9;6.3;11.0;9.9;11.7;10.7;5.2;4.2;10.9;11.2;11.6;10.6;0.4
23.09.2021;13.2;12.4;10.7;11.6;7.2;10.9;9.5;5.7;8.7;8.6;9.6;10.9;9.2;0.4
24.09.2021;9.6;7.8;10.5;12.5;7.7;10.4;9.3;5.5;8.0;8.9;8.3;9.6;5.8;0.4
25.09.2021;15.9;8.3;12.1;12.6;8.1;9.9;9.1;5.5;10.7;8.3;8.0;8.6;5.1;5.3
26.09.2021;9.7;7.5;8.6;8.2;6.6;8.5;8.4;6.3;12.0;6.2;7.0;7.1;6.2;4.3
27.09.2021;10.0;7.7;8.7;9.9;6.2;8.7;7.3;6.5;8.3;6.4;7.6;7.4;6.0;0.5
28.09.2021;4.7;3.6;8.7;3.2;2.8;3.5;2.8;5.8;6.9;2.9;3.9;3.8;3.0;1.2
29.09.2021;3.5;2.4;6.6;3.6;2.4;;3.2;2.6;5.1;2.0;3.1;2.7;2.2;0.6
30.09.2021;4.2;2.8;4.1;3.4;2.7;2.8;2.2;2.4;3.2;2.3;2.2;2.2;1.8;0.2
01.10.2021;7.9;6.1;6.5;7.6;4.7;6.2;6.4;3.9;5.6;5.5;4.3;5.9;2.7;0.6
02.10.2021;10.4;8.6;8.9;9.3;6.6;7.2;10.9;3.5;7.2;7.3;7.0;7.3;3.8;1.4
03.10.2021;6.6;5.0;11.9;8.3;5.4;7.3;6.7;2.9;13.6;4.4;5.0;5.1;1.5;0.7
04.10.2021;2.9;2.1;6.7;1.9;2.4;1.7;2.1;1.1;6.5;1.8;1.4;1.6;0.5;0.5
05.10.2021;4.0;3.5;4.5;2.9;2.7;3.1;2.9;4.4;3.4;3.5;3.2;2.5;1.0;0.1
06.10.2021;2.7;1.9;2.0;1.7;1.7;1.5;2.4;1.4;2.4;1.5;1.4;1.3;0.8;0.2
07.10.2021;3.2;2.4;1.1;2.6;3.0;2.7;3.2;2.3;0.7;2.0;2.9;2.3;1.1;0.1
08.10.2021;9.2;7.4;3.0;8.7;8.3;9.3;9.5;3.8;2.5;7.1;9.9;8.2;5.0;0.7
