Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
The measured values for the current year are preliminary and not yet definitively verified.
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
19.02.2020;5.5;0.7;0.0;3.7;1.2;3.9;7.6;0.6;0.0;1.6;5.9;1.1;0.0;
20.02.2020;0.0;;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
21.02.2020;1.2;;0.0;0.9;0.3;1.1;0.9;0.0;0.0;0.0;1.1;1.1;0.2;
22.02.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23.02.2020;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.2;
24.02.2020;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25.02.2020;12.6;3.1;0.0;8.6;0.6;8.6;12.5;0.5;0.0;9.6;10.4;7.0;0.5;
26.02.2020;11.5;2.8;0.0;13.9;6.0;11.7;15.8;2.9;0.0;3.9;15.2;;0.2;
27.02.2020;5.9;3.7;0.0;6.5;2.8;8.1;11.4;11.6;0.4;6.2;8.4;3.9;1.7;
28.02.2020;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;2.1;0.3;0.1;0.0;
29.02.2020;12.1;6.5;0.3;16.1;5.6;14.0;12.4;7.3;0.1;7.0;19.7;7.3;12.9;
01.03.2020;12.9;8.4;0.1;8.1;0.4;8.0;5.8;6.3;0.0;10.7;14.6;7.3;3.5;
02.03.2020;6.2;12.6;56.6;6.1;3.0;3.2;9.2;5.7;46.3;6.8;4.8;3.2;1.0;
03.03.2020;0.2;0.1;0.1;2.1;0.0;1.8;4.1;0.5;0.0;0.0;4.1;2.5;0.1;
04.03.2020;0.0;0.2;0.0;0.8;0.0;0.1;1.3;0.0;0.0;0.0;0.0;0.0;0.5;
05.03.2020;19.1;39.3;7.1;15.6;12.9;14.7;16.4;32.2;3.6;23.4;21.8;9.7;11.3;
06.03.2020;0.1;0.9;0.3;1.5;0.3;1.5;1.8;1.1;0.4;0.1;2.4;0.5;0.9;
07.03.2020;0.5;0.0;0.0;0.3;0.0;0.4;0.0;0.0;0.0;0.0;1.3;1.5;3.6;
08.03.2020;0.0;0.0;0.0;0.0;1.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;
09.03.2020;2.3;3.4;0.0;5.9;4.0;6.3;2.1;1.6;0.0;3.1;14.0;4.4;3.6;
10.03.2020;3.2;5.3;0.0;8.1;19.6;6.7;27.5;16.4;0.0;1.9;9.0;4.7;10.9;
11.03.2020;0.0;0.0;0.0;0.6;0.0;0.6;0.0;0.2;0.0;0.0;0.0;0.0;0.4;
12.03.2020;0.0;1.7;0.0;0.0;1.2;0.0;0.0;1.5;0.0;0.0;0.0;0.0;1.0;
13.03.2020;0.0;0.0;0.0;0.0;0.6;0.0;0.0;1.6;0.0;0.0;0.6;0.5;7.8;
14.03.2020;0.0;0.0;9.2;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;
15.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
16.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
17.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
18.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
19.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
20.03.2020;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;1.8;6.5;4.0;
21.03.2020;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.0;
22.03.2020;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.2;
23.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24.03.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25.03.2020;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;
