Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
20.02.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;
21.02.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;
22.02.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
23.02.2018;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
24.02.2018;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;
25.02.2018;0.0;0.0;3.4;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;
26.02.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
27.02.2018;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
28.02.2018;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
01.03.2018;4.2;7.5;0.7;0.6;0.2;1.6;2.9;6.0;0.8;13.3;1.0;0.5;1.0;
02.03.2018;1.1;7.2;7.6;1.5;3.4;2.0;3.3;0.6;5.3;2.5;1.5;0.0;0.4;
03.03.2018;1.9;1.5;1.5;2.3;1.0;2.2;1.0;1.1;0.6;0.9;1.3;0.9;1.6;
04.03.2018;0.4;4.7;0.0;0.1;0.1;0.1;0.0;0.0;0.0;2.8;0.2;0.0;0.0;
05.03.2018;0.1;0.2;1.1;0.1;0.0;0.1;0.0;0.0;0.6;0.0;0.0;0.0;0.0;
06.03.2018;1.2;9.5;0.0;0.0;0.1;0.0;2.1;0.0;0.0;7.3;0.3;0.9;1.1;
07.03.2018;6.8;2.3;1.5;1.9;1.7;1.8;2.5;0.2;1.3;6.3;4.6;1.0;0.2;
08.03.2018;0.1;0.2;0.0;2.5;0.0;2.7;2.0;0.0;0.0;0.0;1.8;0.1;0.0;
09.03.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
10.03.2018;0.5;4.3;7.8;0.9;5.6;1.7;0.8;2.0;2.5;2.7;1.1;0.3;0.2;
11.03.2018;2.4;3.7;39.6;0.0;6.5;0.2;0.7;2.1;30.9;3.4;0.2;0.0;0.0;
12.03.2018;3.8;5.5;2.5;3.7;0.6;3.8;6.2;4.3;1.0;3.0;6.8;1.5;1.0;
13.03.2018;1.8;0.2;0.0;2.4;0.1;1.3;1.8;0.0;0.0;2.8;2.6;0.4;0.5;
14.03.2018;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.3;0.3;
15.03.2018;0.0;3.6;23.6;1.5;0.1;0.4;0.0;0.1;20.7;0.2;0.0;0.0;0.1;
16.03.2018;0.3;0.4;0.4;0.1;0.2;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;
17.03.2018;7.8;4.1;23.8;6.1;10.2;5.2;4.4;3.6;18.9;7.2;11.2;11.5;7.2;
18.03.2018;0.1;0.0;10.9;0.1;2.7;0.0;0.2;0.3;3.3;0.0;0.6;0.8;0.1;
19.03.2018;0.1;0.2;0.0;0.4;0.3;1.0;0.3;0.0;0.0;0.7;0.2;1.0;1.7;
20.03.2018;0.2;0.0;0.0;0.1;0.0;0.4;0.6;0.0;0.0;0.0;1.7;3.2;0.6;
21.03.2018;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.7;
22.03.2018;0.3;0.0;0.0;0.2;0.1;0.4;0.0;0.0;0.0;0.1;0.5;0.2;0.0;
23.03.2018;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.1;
24.03.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
25.03.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;
26.03.2018;2.1;0.3;0.0;5.2;0.5;2.9;0.2;0.0;0.0;0.5;0.0;0.6;0.5;
27.03.2018;1.7;3.1;0.0;5.4;0.4;6.3;3.5;6.8;0.0;1.8;4.5;4.2;6.7;
28.03.2018;10.2;9.6;0.2;9.3;6.8;10.2;11.8;2.4;1.3;7.2;14.0;3.7;4.7;
29.03.2018;8.4;9.9;4.0;4.6;1.3;4.3;2.1;0.6;7.7;6.1;6.0;7.8;13.4;
